enterprise_id,Sector,Enterprise Country Headquarters,Workforce Size,Year,Enterprise IT Budget Estimate,Cloud Service Revenues,Other Service Revenues,Non-Surface Product Revenues,Surface Product Revenues,Office Products Revenues
6251,Technology and Consulting,China,193,2017,352291,0,16039.95561,63004.46636,26363.84766,35863.53466
6252,Other,China,43,2017,51006,3988.50253,1950.284576,9515.906472,0,5381.412815
6253,Education,India,123,2017,235567,0,10463.09263,51643.4738,18816.18366,20962.59002
6254,Education,China,16,2017,31271,1897.701638,1141.005231,0,2161.63536,1924.854425
6255,Other,China,419,2017,621037,32148.43848,21233.26939,109695.6889,0,82515.88229
6256,Education,China,20,2017,35007,4827.84473,1367.201393,5647.018563,0,2312.409017
6257,Healthcare,China,13,2017,13999,4962.413793,769.5721925,0,846.5294118,1560
6258,Education,China,297,2017,860470,68778.54151,26418.40697,0,96094.61263,60569.64911
6259,Other,China,11,2017,14105,1503.333333,0,3608,814.7096774,1320
6260,Other,India,3,2017,3905,285.5075768,183.9032511,1132.104201,0,370.0605687
6261,Healthcare,China,10,2017,13219,2679.828086,775.4344523,1472.744697,0,1221.88704
6262,Other,China,48,2017,57418,4238.320552,2981.560176,7381.928874,0,5651.523322
6263,Healthcare,India,122,2017,311569,110772.4591,12696.78994,47489.10591,0,22752.11747
6264,Technology and Consulting,South Korea,32,2017,49499,4007.46739,1328.862425,12172.64372,0,3802.207694
6265,Healthcare,India,39,2017,59270,24687.43674,2771.817377,0,2711.888222,4763.523376
6266,Healthcare,South Korea,26,2017,0,0,0,0,0,0
6267,Healthcare,South Korea,26,2017,0,0,0,0,0,0
6268,Technology and Consulting,India,92,2017,256878,24556.2127,16567.89274,30593.92347,0,15587.83308
6269,Technology and Consulting,China,24,2017,35205,4127.115482,1173.167694,6083.321294,0,2671.5783
6270,Technology and Consulting,India,31,2017,0,0,0,0,0,0
6271,Education,China,72,2017,153923,10454.4663,4642.404752,23337.75642,0,12209.50411
6272,Healthcare,China,41,2017,49295,17867.09917,4120.17365,0,1977.253238,4715.723411
6273,Technology and Consulting,China,384,2017,1154788,0,48517.01634,161412.2205,102409.3902,82198.11456
6274,Other,South Korea,36,2017,0,0,0,0,0,0
6275,Other,China,25,2017,30373,3320.447175,1397.618425,3805.317503,0,2943.189666
6276,Technology and Consulting,China,12,2017,16921,4057.314358,862.8775367,0,1882.963181,1408.560473
6277,Other,India,26,2017,37722,1479.402573,2975.198205,5339.256519,0,3136.158863
6278,Education,China,199,2017,465354,23444.96152,19960.03189,0,58152.16861,37654.82235
6279,Healthcare,India,29,2017,55725,16367.87281,2365.909607,0,2030.66753,3304.058851
6280,Education,India,35,2017,59287,0,1946.397826,8439.698154,6791.449054,4610.084019
6281,Technology and Consulting,India,144,2017,321234,25425,20996.12903,0,90400,25920
6282,Education,India,9,2017,13920,1379.090909,620.5909091,0,2528.333333,1080
6283,Healthcare,China,19,2017,25194,12085.82261,751.3530582,4759.618532,0,2390.931875
6284,Healthcare,China,23,2017,27584,8660.458724,1296.78305,0,1880.485984,2830.76508
6285,Education,South Korea,6,2017,9313,0,287.9233227,1917.446809,2816.25,720
6286,Other,India,6,2017,6914,832.1419698,203.168406,0,236.0019595,745.9029641
6287,Technology and Consulting,China,131,2017,0,0,0,0,0,0
6288,Financial Services,Singapore,271,2017,862331,273786.1625,71936.04771,92984.09613,0,56115.97154
6289,Healthcare,China,47,2017,66676,17559.5927,4105.601737,0,2779.111864,6117.253227
6290,Technology and Consulting,South Korea,33,2017,42946,8166.365917,0,8747.057681,3399.650805,3956.018205
6291,Financial Services,China,59,2017,82680,22992.12121,6375.966387,18065.2381,0,10620
6292,Other,China,29,2017,36763,2820.724245,1177.320208,4335.081526,0,3468.132835
6293,Technology and Consulting,China,10,2017,14612,1059.231934,746.2478704,2625.187117,0,1142.594472
6294,Education,China,26,2017,49593,6673.652456,1615.349381,7438.246113,0,2893.834878
6295,Financial Services,South Korea,41,2017,55546,20150.28174,4281.743685,11076.81938,0,4667.99303
6296,Technology and Consulting,China,183,2017,314460,25267.24298,12051.54656,71745.78114,0,33499.12753
6297,Healthcare,China,41,2017,50310,12821.23177,2428.654842,7408.851297,1718.142956,5002.567173
6298,Technology and Consulting,India,1723,2017,5586991,0,283006.2211,1253654.99,763063.6622,474592.9063
6299,Education,China,18,2017,0,0,0,0,0,0
6300,Technology and Consulting,India,104,2017,212850,28583.79726,5727.977615,0,20482.47925,19943.42363
6301,Education,India,17,2017,0,0,0,0,0,0
6302,Other,India,26,2017,32114,0,1374.156761,6309.695889,1186.66527,3154.41013
6303,Technology and Consulting,China,2,2017,3037,0,119.8892098,777.7719384,553.3484652,235.0619438
6304,Healthcare,China,122,2017,156531,44597.94338,4716.198569,0,7562.246234,21630.94784
6305,Technology and Consulting,South Korea,7,2017,10487,1106.061981,396.3360362,2367.620847,0,822.3389264
6306,Healthcare,South Korea,36,2017,45164,19797.199,1270.292939,0,2008.939609,3993.348744
6307,Technology and Consulting,South Korea,324,2017,726650,61872.24888,19243.84042,198220.4397,0,66763.02694
6308,Education,China,19,2017,36724,4323.590484,1211.59285,5691.632146,0,2396.766706
6309,Financial Services,Singapore,5,2017,10971,3281.246967,369.6214231,1637.477279,0,554.9534692
6310,Healthcare,China,1584,2017,4137871,1284171.88,165151.319,0,244930.51,440583.864
6311,Education,India,10,2017,16027,0,1237.725681,2216.959564,2209.177837,1194.624088
6312,Financial Services,Singapore,139,2017,374225,117587.2622,14290.56042,47055.09514,0,24345.51323
6313,Other,China,9,2017,10330,1746.150155,727.8439006,1421.21515,0,1134.876654
6314,Technology and Consulting,China,6,2017,9180,937.5959507,410.6956026,1814.608109,0,727.5248094
6315,Other,China,44,2017,56995,9040.245453,3805.135222,10312.31857,0,5628.536002
6316,Financial Services,India,2,2017,2108,1025.505641,62.15067311,341.4355928,0,240.5646892
6317,Financial Services,Singapore,49,2017,95822,32782.74992,8104.69183,24245.36964,0,5873.218415
6318,Financial Services,China,24,2017,24723,6694.785942,800.8045368,0,1960.288207,2742.062799
6319,Healthcare,South Korea,43,2017,0,0,0,0,0,0
6320,Healthcare,South Korea,33,2017,42572,16343.58264,0,4395.161986,1645.454089,3659.410518
6321,Technology and Consulting,China,35,2017,52823,3621.589608,2196.642767,9836.915507,0,4078.433032
6322,Healthcare,South Korea,76,2017,112167,23669.52458,8343.694807,0,6560.037744,13369.27868
6323,Financial Services,China,25,2017,30057,8915.729571,722.1502868,0,1463.952606,2937.371425
6324,Technology and Consulting,China,27,2017,35967,3102.216269,970.9639856,7363.182476,0,3182.683521
6325,Technology and Consulting,China,48,2017,75063,9991.031812,3545.485885,0,10287.82159,6209.29637
6326,Other,China,3,2017,3935,379.6868715,189.9014548,0,305.5533581,389.208496
6327,Financial Services,South Korea,5,2017,7134,2253.082924,518.701228,1151.971037,0,588.8671175
6328,Healthcare,India,14,2017,20619,6764.660337,730.4810966,4479.407327,0,1602.575867
6329,Healthcare,Singapore,30,2017,36713,15284.59656,1634.316483,5816.329488,0,3738.695373
6330,Education,India,33,2017,56859,0,2099.758215,13459.27656,3118.480793,4302.194453
6331,Technology and Consulting,South Korea,11,2017,15681,1513.794235,472.164372,4478.510921,0,1229.107976
6332,Financial Services,Singapore,175,2017,447130,118058.1985,13924.80104,0,11700.02584,29331.46386
6333,Healthcare,China,324,2017,543158,220729.7048,14700.78439,51623.37877,0,69601.15153
6334,Healthcare,China,26,2017,32194,10977.41693,1572.385006,0,1426.138701,3111.639064
6335,Healthcare,South Korea,25,2017,32018,15865.20372,957.2163099,4897.15494,0,2840.196459
6336,Technology and Consulting,India,13,2017,26804,1580.658387,843.7460045,7714.195426,0,1636.998442
6337,Education,India,17,2017,26483,0,1137.45265,4741.13216,2276.271439,1980.423789
6338,Technology and Consulting,China,24,2017,33224,4786.675091,1817.792097,7843.006935,0,3096.055478
6339,Technology and Consulting,India,17,2017,29841,4608.454636,792.2168712,5532.6265,0,1967.834341
6340,Technology and Consulting,South Korea,19,2017,23920,3139.291564,0,4723.633699,1264.546779,2211.266022
6341,Other,India,5,2017,5882,336.1153398,188.599206,1163.674071,0,584.0955228
6342,Financial Services,South Korea,8,2017,10704,3424.350808,949.5819021,1870.482747,0,979.5654646
6343,Technology and Consulting,South Korea,23,2017,33802,2480.832366,1787.845104,8147.433476,0,2627.562321
6344,Other,China,8,2017,10485,1365.424155,328.6559256,1731.394844,0,933.6071976
6345,Technology and Consulting,China,260,2017,0,0,0,0,0,0
6346,Financial Services,Singapore,25,2017,58167,29667.69081,1690.614949,0,3145.009924,2906.578797
6347,Technology and Consulting,China,11,2017,19183,2893.039282,916.0263306,2895.479986,0,1300.440592
6348,Technology and Consulting,Singapore,29,2017,38283,5051.643613,1090.849778,5857.144967,0,3603.558183
6349,Education,South Korea,25,2017,39203,5201.512642,1861.356607,6465.982136,0,2805.624687
6350,Other,China,40,2017,50486,8260,2154.782609,0,3021.95122,4800
6351,Healthcare,South Korea,48,2017,57119,21388.36111,1924.728361,6490.387209,0,5828.422815
6352,Technology and Consulting,India,96,2017,232022,20677.56549,13509.55771,41306.63325,0,16854.64501
6353,Healthcare,China,24,2017,31249,9556.461927,1014.382506,4898.31644,0,3033.999755
6354,Financial Services,South Korea,36,2017,0,0,0,0,0,0
6355,Technology and Consulting,India,163,2017,377793,44023.96924,11183.42094,58859.06265,0,31116.69069
6356,Technology and Consulting,India,19,2017,39336,3538.422036,1036.62963,0,4010.015131,2143.653892
6357,Financial Services,Singapore,27,2017,61092,19296.31695,1981.747839,15317.28004,0,3320.971524
6358,Education,India,39,2017,63556,6093.223993,2065.253834,10070.36879,0,4335.577186
6359,Other,China,13,2017,15340,1089.477612,480.2302632,0,741.0659898,1560
6360,Technology and Consulting,South Korea,17,2017,26852,1929.604388,950.1720019,7951.929026,0,2216.859227
6361,Financial Services,China,111,2017,149519,55192.73157,4596.965504,0,8629.095685,19734.65126
6362,Education,China,42,2017,77991,5369.226984,2407.449898,13464.60411,0,4796.478445
6363,Financial Services,South Korea,21,2017,25040,8987.417085,0,4855.750936,1154.963366,2506.682768
6364,Other,China,15,2017,18378,1609.384459,772.746188,0,960.9382884,1886.177293
6365,Education,China,5,2017,9244,1260.335752,832.4904952,1887.631062,0,632.0185135
6366,Healthcare,Singapore,10,2017,12751,4901.07578,397.0303998,1856.203221,0,1254.036092
6367,Healthcare,India,293,2017,883147,265478.7762,81165.0223,0,45479.91979,60813.57508
6368,Education,India,32,2017,56105,3764.480452,0,12273.75753,5639.036282,3966.589044
6369,Healthcare,China,179,2017,242679,75660.02979,13234.73622,38897.52509,0,31645.08425
6370,Technology and Consulting,China,15,2017,20323,0,1614.518262,4080.206524,1698.765346,1718.73894
6371,Education,China,46,2017,83693,6574.142309,2543.153877,16548.13073,0,5558.226409
6372,Technology and Consulting,India,68,2017,124091,33227.75917,7095.434776,0,13580.33706,12605.18843
6373,Financial Services,Singapore,22,2017,41250,15212.00637,1329.924698,7729.433728,0,2498.3291
6374,Other,China,49,2017,60968,8772.778891,3515.602981,0,4802.576265,6228.618637
6375,Education,South Korea,25,2017,39132,7087.379241,1670.693523,12234.4519,0,2786.552714
6376,Healthcare,India,18,2017,31993,9009.013248,813.3616548,0,1395.834012,2147.157841
6377,Education,China,28,2017,56235,4741.969978,1895.954541,6296.2552,0,3150.712853
6378,Technology and Consulting,China,132,2017,264925,12978.90816,8285.169916,43398.27832,0,22263.9741
6379,Other,Singapore,943,2017,1686495,165464.3206,65189.62945,248255.2582,0,240017.9091
6380,Technology and Consulting,China,44,2017,61652,8979.451066,2716.320302,11621.55935,0,4845.491252
6381,Technology and Consulting,India,4,2017,9706,1563.661206,425.5927629,1937.757413,0,478.8357439
6382,Other,China,41,2017,0,0,0,0,0,0
6383,Other,India,91,2017,146072,21930.71338,4487.187677,22417.55979,7107.148883,16089.04394
6384,Education,China,13,2017,27441,0,710.5296057,5253.015168,2917.557747,1603.880904
6385,Technology and Consulting,China,44,2017,64944,7561.539322,2270.627389,0,7348.91531,4918.591335
6386,Education,China,34,2017,58871,4202.041372,2735.458016,11602.19621,0,4049.785932
6387,Healthcare,India,151,2017,0,0,0,0,0,0
6388,Healthcare,South Korea,19,2017,22337,15744.89678,1729.886269,0,844.8153258,2159.16977
6389,Education,India,31,2017,49775,0,3484.369231,13372.15395,8358.906266,3584.130153
6390,Healthcare,India,112,2017,226395,99985.60507,7064.320791,0,11565.37844,20209.60288
6391,Technology and Consulting,South Korea,42,2017,60106,9796.465351,4455.941921,9315.669699,0,4781.964254
6392,Technology and Consulting,India,173,2017,0,0,0,0,0,0
6393,Technology and Consulting,India,33,2017,0,0,0,0,0,0
6394,Technology and Consulting,China,29,2017,45343,0,1335.879702,6667.622791,4869.210094,3439.008596
6395,Education,China,42,2017,78179,13204.61463,2836.027768,0,6363.983219,5166.091664
6396,Healthcare,India,30,2017,49184,21304.89754,1769.188786,0,2799.519774,3510.946695
6397,Other,China,16,2017,20061,0,1074.034686,2182.789306,1033.01989,1969.915535
6398,Financial Services,China,47,2017,49707,18821.23352,1731.712562,6496.681941,0,5771.074541
6399,Technology and Consulting,India,156,2017,324678,26008.32,21110.64935,83360,0,28080
6400,Other,China,7,2017,9701,622.8943173,674.5005787,1215.622035,0,767.2353248
6401,Technology and Consulting,Singapore,27,2017,37877,6134.0625,2133.586957,11896.36364,0,3240
6402,Financial Services,Singapore,35,2017,70904,26464.62782,2629.554418,0,2115.687872,4136.242848
6403,Healthcare,China,37,2017,43755,17064.37105,1861.371099,8833.926962,0,4136.945259
6404,Technology and Consulting,India,29,2017,47401,3785.936912,3492.554834,9348.505289,0,3414.36823
6405,Technology and Consulting,China,2,2017,2994,584.2264523,88.88825991,799.0145747,0,246.467852
6406,Healthcare,China,182,2017,233389,83196.46473,10946.46159,0,10945.73353,32762.08535
6407,Technology and Consulting,Singapore,35,2017,50766,4508.607453,1459.177542,13730.33383,0,3971.064884
6408,Healthcare,China,13,2017,14559,3697.6515,570.6894269,2469.173312,0,1552.987171
6409,Technology and Consulting,India,166,2017,382376,60958.91932,11705.18334,100569.6752,0,32002.42911
6410,Education,India,3,2017,5044,534.9824969,0,886.1805408,1140.669925,362.8495169
6411,Other,India,34,2017,44065,5216.874689,1729.454946,0,4062.058518,4370.014866
6412,Education,China,39,2017,76052,5176.423332,2127.656331,15480.45344,12907.08466,0
6413,Other,Singapore,3,2017,3956,281.7508426,171.4065036,621.1287985,0,355.3781712
6414,Financial Services,Singapore,72,2017,180004,49228.26626,7714.143445,32749.82114,0,12868.27744
6415,Education,China,41,2017,84958,0,3500.913242,13940,17425,4920
6416,Education,China,31,2017,55826,4813.495183,2574.096119,13834.23978,0,3499.558586
6417,Financial Services,South Korea,4,2017,0,0,0,0,0,0
6418,Healthcare,China,843,2017,1290886,364422.1885,76715.60882,233790.8145,0,199835.7495
6419,Financial Services,South Korea,15,2017,16784,5056.781031,677.4587619,0,830.0070919,1721.913889
6420,Healthcare,China,85,2017,112296,45047.55644,3825.654279,16283.09236,0,15564.80299
6421,Technology and Consulting,South Korea,20,2017,36440,2665.210091,1506.199838,0,2611.11907,2440.522429
6422,Technology and Consulting,China,21,2017,31430,3215.324496,2781.946987,9544.586414,0,2634.870726
6423,Technology and Consulting,India,122,2017,256070,45382.89931,12886.72348,37929.69623,0,22915.90943
6424,Technology and Consulting,China,66,2017,137533,15328.03573,5615.586353,21890.43666,23272.95929,11929.57406
6425,Education,India,32,2017,49209,0,1290.079037,7915.328262,3709.976414,3790.239249
6426,Education,China,17,2017,30766,3091.382219,1535.830027,0,2948.032762,1904.28971
6427,Education,South Korea,28,2017,47802,4274.019863,1987.349389,11802.37813,0,3396.26129
6428,Technology and Consulting,India,65,2017,188030,42757.15996,11877.52214,0,22209.11372,11099.02191
6429,Technology and Consulting,India,11,2017,16832,3191.44454,603.5565563,3332.878126,0,1365.180591
6430,Education,China,37,2017,69813,13295.83259,4384.549216,13266.84933,0,4530.741201
6431,Other,China,46,2017,63779,5461.535628,3338.668104,0,4661.048882,5859.688466
6432,Healthcare,China,57,2017,78657,23719.24744,2502.492297,10293.3977,0,9652.096869
6433,Technology and Consulting,China,26,2017,37410,0,2054.998873,8871.206492,4468.473808,3230.241677
6434,Education,India,3,2017,4651,639.0406538,129.4273913,1081.733613,451.1381694,0
6435,Education,Singapore,10,2017,16007,1558.394606,919.0271527,4346.786993,0,1163.676715
6436,Other,China,23,2017,25210,3306.25,2241.525424,6451.219512,1342.639594,0
6437,Education,India,8,2017,12627,0,798.8117397,1860.787923,1800.222802,941.2078903
6438,Technology and Consulting,South Korea,8,2017,11408,998.7962084,1030.1124,0,599.3311432,925.9959992
6439,Education,China,47,2017,0,0,0,0,0,0
6440,Healthcare,India,4,2017,6621,1654.622207,221.4015352,1037.504716,0,458.9508411
6441,Education,China,41,2017,81748,5278.028169,3469.814815,13626.90909,0,4920
